dim,icc,rho_arat,rho_fma,cohens_d,abs_d,stream
141,0.22025116,0.006349259874017903,-0.0045039964304491925,0.1363806277513504,0.1363806277513504,gravity
142,0.21941942,0.015465093593141408,0.003692751194264234,0.14433489739894867,0.14433489739894867,gravity
143,0.18449728,0.01326221013685105,0.003589122155514201,0.12191134691238403,0.12191134691238403,gravity
144,0.12826382,0.012080628360296011,0.0045913850974548176,0.06788063794374466,0.06788063794374466,gravity
145,0.067733094,0.006549803570038711,0.00017477733401124958,-0.01860705204308033,0.01860705204308033,gravity
146,0.020249948,0.007493675251310398,0.006643085394498381,-0.1313145011663437,0.1313145011663437,gravity
147,-0.00461632,0.01793278764417739,0.023716356204084032,-0.2536065876483917,0.2536065876483917,gravity
148,-0.009386646,0.033877947227793324,0.04122115689144967,-0.36535555124282837,0.36535555124282837,gravity
149,-0.0036485393,0.05947553041988574,0.06817476052991907,-0.453082412481308,0.453082412481308,gravity
150,0.0076484564,0.10197995377651241,0.1083805075118255,-0.5129034519195557,0.5129034519195557,gravity
151,0.027682414,0.1455885289112305,0.14958697073360167,-0.542949378490448,0.542949378490448,gravity
152,0.062155813,0.16894219074784683,0.1700219984942798,-0.5412874817848206,0.5412874817848206,gravity
153,0.11199173,0.17184116989032525,0.17108380946594992,-0.5085815787315369,0.5085815787315369,gravity
154,0.16742863,0.174952307228594,0.17449274083020472,-0.4515676498413086,0.4515676498413086,gravity
155,0.2105109,0.16077874600982597,0.1593079932491831,-0.38249215483665466,0.38249215483665466,gravity
156,0.22758247,0.12447956273007489,0.12489232546967591,-0.31444135308265686,0.31444135308265686,gravity
157,0.21912622,0.07950357382248904,0.07894367369853256,-0.25728046894073486,0.25728046894073486,gravity
158,0.19772005,0.03483033620889601,0.03689503119915352,-0.21830275654792786,0.21830275654792786,gravity
159,0.17829482,-0.01744343005388723,-0.014078082249295522,-0.19987715780735016,0.19987715780735016,gravity
160,0.16843379,-0.0654678380009863,-0.05609115060104396,-0.199723482131958,0.199723482131958,gravity
161,0.1674793,-0.10737914756938154,-0.08798414730291977,-0.21487756073474884,0.21487756073474884,gravity
162,0.16567968,-0.1253390357130212,-0.09431943898530984,-0.24010425806045532,0.24010425806045532,gravity
163,0.14836073,-0.13841773675351346,-0.10175830259528422,-0.2678931653499603,0.2678931653499603,gravity
164,0.107726544,-0.12325384585439557,-0.08072392778213387,-0.2893334627151489,0.2893334627151489,gravity
165,0.053071685,-0.08854739764304137,-0.04628196606742143,-0.2962110638618469,0.2962110638618469,gravity
166,0.0047383457,-0.06025834770435307,-0.01780331418704857,-0.2835053503513336,0.2835053503513336,gravity
167,-0.020442173,-0.035035525704824634,0.0050677693352907905,-0.25046974420547485,0.25046974420547485,gravity
168,-0.013445601,-0.007066261659791143,0.03142821272957156,-0.19899815320968628,0.19899815320968628,gravity
169,0.025071574,0.024165902520499844,0.05943589382935659,-0.13341327011585236,0.13341327011585236,gravity
170,0.08567408,0.03738784905814981,0.0674408503972789,-0.05893851816654205,0.05893851816654205,gravity
