dim,rho_arat,rho_fma,stream
357,-0.12505873911858287,-0.13392970566992132,gravity
358,-0.12488297302207041,-0.133525243078382,gravity
359,-0.12455699272853851,-0.13348270877143237,gravity
360,-0.12299832685946559,-0.13152690400278436,gravity
361,-0.12151863958882554,-0.12969792880394984,gravity
362,-0.11904010533800466,-0.12709714927173818,gravity
363,-0.1180157064583308,-0.1261072599463647,gravity
364,-0.11696498137917931,-0.12527977433843535,gravity
365,-0.11600252649827633,-0.1239403303450394,gravity
366,-0.11660260898636948,-0.12446234229396681,gravity
367,-0.11687825978090002,-0.12471522808255832,gravity
368,-0.11540863841006029,-0.12313140516196079,gravity
369,-0.11498199911852566,-0.12269755523107446,gravity
370,-0.11524216391336348,-0.1232621014869515,gravity
371,-0.11596071429910598,-0.12350416036104672,gravity
372,-0.11503232861752703,-0.12295508112587865,gravity
373,-0.11361148814571935,-0.12184300233690441,gravity
374,-0.11379190004213963,-0.12165971814150323,gravity
375,-0.11480700732199783,-0.12279577081257635,gravity
376,-0.1148379793213833,-0.1226983285821099,gravity
377,-0.11460026922609994,-0.12266352778551474,gravity
378,-0.11418059863442706,-0.12241064199692323,gravity
379,-0.1146204010257005,-0.12298292176315477,gravity
380,-0.1134016528498829,-0.12139832549152178,gravity
381,-0.11184530988076388,-0.12001480048910532,gravity
382,-0.11146357998833818,-0.1198230094323142,gravity
383,-0.11089834099955366,-0.11887488106285496,gravity
384,-0.11001099321716042,-0.11767773365998145,gravity
385,-0.10969198162349027,-0.11744263494520524,gravity
386,-0.10878682494145038,-0.11667547071804084,gravity
387,-0.10860021864515304,-0.1164171714722012,gravity
388,-0.10891071293899221,-0.11653240077648294,gravity
389,-0.10798542445735179,-0.11585881202460774,gravity
390,-0.10767493016351262,-0.11562448666086698,gravity
391,-0.10817435365360303,-0.11617433924707052,gravity
392,-0.1076617670637738,-0.11542960219993409,gravity
393,-0.1081735793536184,-0.11569254155198642,gravity
394,-0.10747593506746107,-0.11502823301253658,gravity
395,-0.1060976810948084,-0.11369033572121151,gravity
396,-0.10591804349837279,-0.11338176865806776,gravity
397,-0.1059164948984035,-0.11353411881205103,gravity
398,-0.10547591820714546,-0.11299973324655645,gravity
399,-0.1052173020122769,-0.11256046985842198,gravity
400,-0.10372522594188271,-0.11116998469668647,gravity
401,-0.1028812389586291,-0.1103602861625724,gravity
402,-0.10208758147437687,-0.1096866974106972,gravity
403,-0.10115145279295155,-0.1086658740439058,gravity
