dim,rho_arat,rho_fma,stream
757,-0.03430071501940476,-0.03158365628769661,gravity
758,-0.019217351318689062,-0.01122596363056327,gravity
759,-0.004914482002486784,0.007400196058201979,gravity
760,-0.003221087936087131,0.01514917343339101,gravity
761,0.01725837235755915,0.04141990810755981,gravity
762,0.035094372503657,0.06204827362709995,gravity
763,0.04367439063341216,0.07054894820874444,gravity
764,0.03599720628574296,0.06402495887370506,gravity
765,0.03397008892596505,0.05925106293188451,gravity
766,0.029450499915642796,0.05158947422370111,gravity
767,0.021463595574119053,0.0394849838168689,gravity
768,0.020758208288115358,0.032602932952417084,gravity
769,0.010005504401470649,0.013707647103315925,gravity
770,-0.0008114663838988734,-0.006587404119946124,gravity
771,-0.02528786319823789,-0.03412024768396607,gravity
772,-0.050905578189930856,-0.0647457220387426,gravity
773,-0.06277482265442114,-0.07774497959358816,gravity
774,-0.054744557513757765,-0.07181028374756014,gravity
775,-0.0376967947520197,-0.05163819533893432,gravity
776,-0.034707222511338835,-0.04583806257307427,gravity
777,-0.021225111178851064,-0.029913218051128915,gravity
