dim,icc,SEM,MDC,stream
352,0.35733062,0.0018181144,0.0050395560751869154,gravity
353,0.35460734,0.0018292144,0.005070323617043012,gravity
354,0.351863,0.0018401408,0.005100610032867022,gravity
355,0.34902257,0.0018515659,0.005132278838980408,gravity
356,0.34612122,0.0018632542,0.005164677239968744,gravity
357,0.3432778,0.0018742693,0.005195209543141144,gravity
358,0.34035712,0.0018857183,0.005226944500050358,gravity
359,0.33736515,0.0018975905,0.005259852423509965,gravity
360,0.3344542,0.0019087563,0.005290802606099905,gravity
361,0.33151135,0.0019200741,0.005322173894975476,gravity
362,0.3285126,0.0019317569,0.005354556806996984,gravity
363,0.32555422,0.0019431384,0.005386104928243838,gravity
364,0.32263988,0.001954188,0.005416733069398484,gravity
365,0.31968254,0.0019655493,0.005448224720453779,gravity
